File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.gui.c,369,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	int cursor_position = strlen(init);,f7c0dab7544a49679b27be2812b8964c1f0b42091a03aa23b372148a58348432,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.gui.c,375,6,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	if (strlen(init)+1 > *result_len) {,3b43f1208c676365dcc1ddfce117bd13dd7ca5e7921b7cdbc6d14d163bb66982,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.gui.c,376,17,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,		*result_len = strlen(init)+1;,41dbb7d1e5ff7cd846c66d8fa4b1acb6b9ed562f3ab1ce0681d38f91dbaf4841,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.gui.c,389,36,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"		prompt_width = max(prompt_width, strlen(title));",695fd8e3f41c7cc404451381f3319e8797f16992cde6b1087457372039c46575,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.gui.c,400,2,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"	strncpy(result, init, *result_len);",7d700f29516d6e3f58f8b0f72cee44105ee0fbb6c5e9bdd8b1594c609f184d3b,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/frontends/nconf/nconf.gui.c,434,13,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,		int len = strlen(result);,956f2f49eeaba401f9a03703bf6c9c0531d45402d0a6eef652aceaeed1130cee,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/checklist.c,36,2,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"	strncpy(list_item, item_str(), list_width - item_x);",d8c778d11ccbd6ab80c7c94a25e0e0d27aa91f9a475034e6a7565b4eeaeaf327,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/checklist.c,182,26,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"		check_x = MAX(check_x, strlen(item_str()) + 4);",55f718a6f8da7e0d705bdf1667dcd06b70193c44172d185d6684198935f3ea28,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/inputbox.c,101,8,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	len = strlen(instr);,5e40fbebd89feba7307722ad37372da4a4710363c27ed8fae4296ddbd83a2b01,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/menubox.c,72,2,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"	strncpy(menu_item, item, menu_width - item_x);",0d1d20d2a12bf417c76afc97935984919c1cbf46347f04da238098dd1ce523e3,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/textbox.c,167,17,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,			page = buf + strlen(buf);,f8ad74ba48110d5e4aa8da6dd3ee52d088a2870fbd4447fef94df0d90ac49287,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/textbox.c,346,14,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	line += MIN(strlen(line), hscroll);	/* Scroll horizontally */",bad530983ec82ffecb9036c4cb97f926f5ed54ebb5bf5889bbf15c92791d50bc,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/textbox.c,349,26,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	waddnstr(win, line, MIN(strlen(line), width - 2));",54d245b525ac07e1889798cead264f3b90410b0b68942a7413a92c97e061a561,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/textbox.c,405,33,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	percent = (page - buf) * 100 / strlen(buf);,a74f20b9647e422a2322fef2aeb7451d001e4ca7f7610d2242e0d414a4ff2845,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,273,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,			len += strlen(pos->text) + 3;,7268fe2df9d2c194d5251ed08b53e3077db770a2c4c2e74d4a867d83d01e9080,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,280,32,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,			skip = len - (columns - 2 - strlen(ellipsis));,540d7a0ddb7a67b1091dfba786f774dd917915b110c1de724945ee5ae8ffb2ea,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,294,15,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,			if (skip < strlen(pos->text)) {,02a34f9e9420c0af6a10ed1ae6617e99a6209b91170010b0ddc437072bf6d6cf,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,298,13,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,				skip -= strlen(pos->text);,05161f6c6f45b754b45f7cd17c60f20d1548a3fa9f2ad64a1e4904b453a53f1b,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,368,29,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"		int tlen = MIN(width - 2, strlen(title));",f1374952ef8c4541a34741353959dd351e49c8abec2bd77c8cb64f28a7898957,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,390,15,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	prompt_len = strlen(tempstr);,3aa5163cca8081aa7537a322858824bfd99657cc642ab5d5b31e97e204d157e8,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,412,11,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,			wlen = strlen(word);,2d85685a9ee9842abebbcfb48bbac3c1b4f810e0fea412ded06a751f01b59d11,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,415,23,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,			     && wlen + 1 + strlen(sp) > room,406e9ef292bfbc5848ee5eb0db55cc49e783ce894359ec4f45d3e3e3bbf0b8f1,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,536,18,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	for (i = 0; i < strlen(string); i++) {,e1a9bf71467a4a28a04ee79945bce680e9fa78765797956c29de091e95e04965,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,628,39,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,	avail = sizeof(item_cur->node.str) - strlen(item_cur->node.str);,15057c48ad4729ad92b9f49c5a337219329c918303a10aac72e13a8a983a213d,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/lxdialog/util.c,631,33,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	vsnprintf(item_cur->node.str + strlen(item_cur->node.str),",86e932d86478675d38fc49dd1e998f51709247b9fba4f56acff3512a017eb8cd,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,94,3,1,1,buffer,strncat,"Easily used incorrectly (e.g., incorrectly computing the correct maximum size to add) [MS-banned] (CWE-120).","Consider strcat_s, strlcat, snprintf, or automatically resizing strings.",,CWE-120,"		strncat(res_value, in, src - in);",ac4d8746f9b8148542a2343e71040f3b27a4363757ea924f9baad82d35a9f500,2.0.19,FF1010,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,169,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"			memmove(p2, p2 + 1, strlen(p2));",429dacc1451a2aa4b86bfa9db62551f2160f576a7502621c2aa2a4a1349630d5,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,223,11,1,1,buffer,getc,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",		int c = getc(stream);,c731e63d37f3f5b474cb1d036635c2601cd36a1726dbc4f61a11d69bdcb7cad1,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,318,34,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"			if (memcmp(line + 2, CONFIG_, strlen(CONFIG_)))",40c0f5e1546794317e61d1e89e40d1d9a4478f3ea1f18c59e6b545d2e736e7d4,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,320,26,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"			p = strchr(line + 2 + strlen(CONFIG_), ' ');",a6fbb908baff5c5edad76996396702d03afd5578652444c2df5421f11693b9de,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,327,31,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,				sym = sym_find(line + 2 + strlen(CONFIG_));,5af987b4d3dff57f8d8338b3a180152f8111118931fadb6bc4f939316563d3c3,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,333,33,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"				sym = sym_lookup(line + 2 + strlen(CONFIG_), 0);",506a702d45250aabca7d296158a3cb8f7a1678d57570807a52adf3a40213e72f,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,349,36,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"		} else if (memcmp(line, CONFIG_, strlen(CONFIG_)) == 0) {",08c814d782805eda3c9a6bbf65c4712c97ad3163d4753f25c1479ddf6444fe20,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,350,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"			p = strchr(line + strlen(CONFIG_), '=');",03588039cad8d3c4fcd27cd763bca443fb0ba491207f7de36e33945982222f2b,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,361,27,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,				sym = sym_find(line + strlen(CONFIG_));,1a294a0060a65acaa2f8d4b188019c9fc6d0b0673fa0ad3b34008050a108221f,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,367,29,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"				sym = sym_lookup(line + strlen(CONFIG_), 0);",a274ac99f53cb765d3f1d97ef7f1d30507b0e2415d38d1d4fa0a8b44de95f8a3,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/confdata.c,758,4,4,1,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant character.,CWE-120,"			strcat(dirname, ""/"");",745dbc9075ba886408370027076de6b2d0f69c1f727f2f70361fa426e1b18bfa,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/tools/kconfig-frontends/libs/parser/expr.c,1165,15,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"	xfwrite(str, strlen(str), 1, data);",17c2bbefafe247cd74459e7624de85d5beb758da83138b95ee94e154f49ddf96,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/expr.c,1182,27,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,		unsigned extra_length = strlen(str);,d35b9317863bfe1f7f7f263c8781f9e8f8935ff13fc00cd99e05b13339294cc8,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/tools/kconfig-frontends/libs/parser/expr.c,1187,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,			extra_length += 4 + strlen(sym_str);,3d2224448338aa140c49126c2a0c563dd4d6facf9ae1cc8a1f8c490aff7fd55b,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
